t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,pitch_deg,roll_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
27.203,136,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.619407444456627,False,-1.1343274116516113,3.630690813064575,-5.672600269317627,-0.0012462582672014832,-0.005775864236056805,0.07440941035747528,-120.62,0.05,-0.02,False,,,"{""telemetry"": 0.8, ""graph"": 105.6}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.45,137,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.63222796089327,False,-1.134549856185913,3.629687547683716,-5.656068325042725,-0.0009713130421005189,-0.004282977897673845,0.07833155989646912,-119.12,0.04,-0.01,False,,,"{""telemetry"": 0.6, ""graph"": 152.2}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.663,138,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,24.647240864888587,False,-1.1347163915634155,3.6289618015289307,-5.642215728759766,-0.0007450393750332296,-0.003211940871551633,0.06406425684690475,-118.47,0.03,-0.01,False,,,"{""telemetry"": 0.8, ""graph"": 165.1}",False,,,,,,,,,0.003,3.32,1.0,False,0.0,25.27,1.0,False,0.0,41.96,1.0,False
27.805,139,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.65968382944173,False,-1.1350772380828857,3.627976417541504,-5.640862464904785,-0.011966696940362453,-0.023590510711073875,-0.2682582437992096,-118.05,-2.86,-0.01,False,,,"{""telemetry"": 2.2, ""graph"": 105.7}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.003,140,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.58893614796892,False,-1.1454448699951172,3.608447313308716,-5.753587245941162,-0.07897058874368668,-0.1479230374097824,-0.49902665615081787,-115.78,-2.01,-0.1,False,,,"{""telemetry"": 0.6, ""graph"": 104.3}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.195,141,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.49881671743359,False,-1.1620584726333618,3.5774660110473633,-5.790884494781494,-0.08678994327783585,-0.16104112565517426,0.12199634313583374,-102.35,0.31,0.05,False,,,"{""telemetry"": 0.7, ""graph"": 96.6}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.386,142,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.515485350089904,False,-1.177731990814209,3.548586130142212,-5.761684417724609,-0.07738284766674042,-0.14158940315246582,0.1525833010673523,-81.73,0.73,0.52,False,,,"{""telemetry"": 0.7, ""graph"": 87.1}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.608,143,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.541568916603957,False,-1.1928863525390625,3.5210087299346924,-5.731779098510742,-0.0608677975833416,-0.11028921604156494,0.1213022843003273,-53.66,0.39,0.82,False,,,"{""telemetry"": 1.1, ""graph"": 108.2}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.809,144,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.56254537484788,False,-1.203669786453247,3.5014896392822266,-5.709528923034668,-0.04689101129770279,-0.08487354964017868,0.11298883706331253,-30.46,0.02,0.76,False,,,"{""telemetry"": 1.4, ""graph"": 108.6}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.007,145,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.58462284198087,False,-1.211812973022461,3.486729860305786,-5.685495853424072,-0.035575512796640396,-0.06460898369550705,0.09405750036239624,-19.99,-0.1,0.59,False,,,"{""telemetry"": 2.1, ""graph"": 106.4}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.207,146,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.602047284091398,False,-1.2180240154266357,3.475430727005005,-5.669027805328369,-0.02663842961192131,-0.048557769507169724,0.07276105135679245,-15.52,-0.11,0.45,False,,,"{""telemetry"": 1.3, ""graph"": 106.7}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.414,147,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.615065002513127,False,-1.2227295637130737,3.466841220855713,-5.655664920806885,-0.019825706258416176,-0.03622933849692345,0.05879432335495949,-13.51,-0.09,0.33,False,,,"{""telemetry"": 0.7, ""graph"": 114.2}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.643,148,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.626029850501855,False,-1.2258796691894531,3.461080551147461,-5.641849040985107,-0.015491411089897156,-0.028350768610835075,0.14701442420482635,-11.95,-0.08,0.26,False,,,"{""telemetry"": 0.8, ""graph"": 141.8}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.798,149,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.65113752434314,False,-1.2286107540130615,3.456075668334961,-5.61669921875,-0.011420548893511295,-0.020971698686480522,0.07280700653791428,0.84,-0.1,0.17,False,,,"{""telemetry"": 0.9, ""graph"": 97.2}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.007,150,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.66514687715701,False,-1.2306220531463623,3.452373743057251,-5.604369640350342,-0.008439597673714161,-0.0156036876142025,0.05273154750466347,22.78,-0.12,0.09,False,,,"{""telemetry"": 1.8, ""graph"": 104.7}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.229,151,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.674966565865244,False,-1.2322173118591309,3.4494099617004395,-5.593923568725586,-0.006060990039259195,-0.011326565407216549,0.041868120431900024,50.26,-0.11,0.02,False,,,"{""telemetry"": 1.6, ""graph"": 126.3}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.402,152,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.68304893896621,False,-1.2331475019454956,3.447664737701416,-5.585490703582764,-0.004700747784227133,-0.008860955946147442,0.07057689130306244,64.64,-0.08,-0.0,False,,,"{""telemetry"": 1.6, ""graph"": 99.8}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.595,153,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.696114467479703,False,-1.233933448791504,3.446178913116455,-5.573372840881348,-0.003523128340020776,-0.006689560133963823,0.030476795509457588,67.9,-0.06,-0.01,False,,,"{""telemetry"": 0.9, ""graph"": 92.9}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.791,154,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.702117447867032,False,-1.234529972076416,3.4450438022613525,-5.569274425506592,-0.0026429465506225824,-0.005033590365201235,0.017079781740903854,62.11,-0.05,0.0,False,,,"{""telemetry"": 1.4, ""graph"": 88.5}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.014,155,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,24.705313930543007,False,-1.235031247138977,3.444089412689209,-5.565863132476807,-0.0019134011818096042,-0.0036423862911760807,0.01388662587851286,54.73,-0.03,0.0,False,,,"{""telemetry"": 1.1, ""graph"": 111.0}",True,4042.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 27.9m hacia Derecha (+18°)
- Altitud actual: 2.2m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=-0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida hacia el camino correcto.""}",3,photo-20260903T162032.254Z.png;photo-20260903T162034.855Z.png;photo-20260903T162037.246Z.png;photo-20260903T162039.031Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
