t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,pitch_deg,roll_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
74.147,369,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.192270662140647,False,-0.9129499793052673,2.0863442420959473,-9.925041198730469,-0.2082512080669403,-0.07300833612680435,0.1245034858584404,-155.19,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 158.7}",True,4032.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 21.2m hacia Derecha (+128°)
- Altitud actual: 8.9m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""El rumbo a la derecha muestra una calle despejada, lo que sugiere una salida posible.""}",6,photo-20260903T160311.364Z.png;photo-20260903T160313.344Z.png;photo-20260903T160315.525Z.png;photo-20260903T160318.315Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
74.374,370,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.217185685998604,False,-0.9493393898010254,2.0735421180725098,-9.903169631958008,-0.16534313559532166,-0.05833650380373001,0.10094118863344193,-155.03,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 184.6}",False,,,,,,,,,0.002,33.27,0.175,False,0.002,21.38,0.175,False,0.001,47.85,0.175,False
74.692,371,slm,TOWNSIM_INI,1,deliberative,GANAR_ALTURA,0,20.237066639161544,False,-0.9766359329223633,2.0638976097106934,-9.885979652404785,-0.12923485040664673,-0.04570219665765762,0.0854417085647583,-154.78,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 142.9}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
74.819,372,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,20.259904236294147,False,-1.0109039545059204,2.0520195960998535,-9.86319637298584,-0.07817135006189346,-0.026095174252986908,0.058763179928064346,-150.47,0.0,0.0,False,,,"{""telemetry"": 0.7, ""graph"": 123.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
75.037,373,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,20.271578583832984,False,-1.0250104665756226,2.047476291656494,-9.853690147399902,-0.05513770505785942,-0.016658231616020203,0.031000031158328056,-145.91,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 140.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
75.21,374,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,20.278249571467214,False,-1.03321373462677,2.04524827003479,-9.849803924560547,-0.03958090767264366,-0.008913515135645866,0.014751291833817959,-141.24,0.0,0.0,False,,,"{""telemetry"": 0.7, ""graph"": 114.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
75.393,375,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,20.28137389570539,False,-1.0391712188720703,2.0443694591522217,-9.848183631896973,-0.026005232706665993,-0.0007270989008247852,0.003831724403426051,-135.92,0.0,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 96.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
75.6,376,slm,TOWNSIM_INI,1,evasive,GANAR_ALTURA,0,20.282208980386738,False,-1.043216347694397,2.045102119445801,-9.848204612731934,-0.014236710965633392,0.007717566564679146,-0.0033400498796254396,-129.74,0.0,0.0,False,,,"{""telemetry"": 1.5, ""graph"": 103.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
75.808,377,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.28178065848839,False,-1.045225739479065,2.0474557876586914,-9.849340438842773,-0.005714959930628538,0.014701081439852715,-0.007182934321463108,-123.35,0.0,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 111.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
76.009,378,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.280895704991146,False,-1.04580819606781,2.050869941711426,-9.848793983459473,-0.0007760529406368732,0.018182901665568352,0.0178439449518919,-117.6,0.0,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 112.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
76.203,379,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.28435309546976,False,-1.045764684677124,2.054288387298584,-9.845410346984863,0.0008984708110801876,0.016408797353506088,0.01653786189854145,-112.95,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 105.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
76.406,380,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.287828894300617,False,-1.0455365180969238,2.0571882724761963,-9.842577934265137,0.0013227825984358788,0.01328363362699747,0.01392035000026226,-108.91,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 107.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
76.597,381,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.29066789388449,False,-1.0452759265899658,2.059480905532837,-9.84018611907959,0.0013015152653679252,0.010301434434950352,0.011802829802036285,-105.3,0.0,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 98.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
76.789,382,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.293102590062876,False,-1.0450407266616821,2.061217784881592,-9.838141441345215,0.0011340650962665677,0.007878074422478676,0.010235205292701721,-102.27,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 90.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
77.009,383,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.295146120049015,False,-1.0449349880218506,2.0620362758636475,-9.850330352783203,-0.004263604991137981,-0.02326638624072075,-0.394575297832489,-99.31,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 110.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
77.205,384,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.210073959314805,False,-1.0486105680465698,2.041574239730835,-9.978290557861328,-0.0333540178835392,-0.19185717403888702,-0.7735645771026611,-96.85,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 105.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
77.413,385,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.051698775745603,False,-1.0590219497680664,1.9769667387008667,-10.144472122192383,-0.06686799228191376,-0.4422789514064789,-0.8516829013824463,-94.37,0.0,0.0,False,,,"{""telemetry"": 0.7, ""graph"": 113.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
77.6,386,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,19.876710976032015,False,-1.0740776062011719,1.8679128885269165,-10.308460235595703,-0.08917874097824097,-0.6990109086036682,-0.8562982678413391,-92.2,0.0,0.0,False,,,"{""telemetry"": 1.3, ""graph"": 99.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
77.797,387,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,19.696149451862258,False,-1.0924744606018066,1.7071641683578491,-10.468157768249512,-0.09573060274124146,-0.9256026148796082,-0.786952018737793,-90.18,0.0,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 96.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
77.993,388,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,19.522275905864102,False,-1.1107596158981323,1.4970918893814087,-10.64101791381836,-0.08797791600227356,-1.2003273963928223,-0.9055066108703613,-88.11,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 92.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
78.195,389,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,19.32430365116196,False,-1.1274211406707764,1.2283273935317993,-10.820836067199707,-0.07785023003816605,-1.467814564704895,-0.8767492771148682,-85.85,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 93.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
78.395,390,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,19.134959457667637,False,-1.1417235136032104,0.9201579689979553,-10.987924575805664,-0.06910685449838638,-1.6852192878723145,-0.8383941650390625,-83.6,0.0,0.0,False,,,"{""telemetry"": 1.3, ""graph"": 93.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
78.628,391,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,18.958367069518342,False,-1.1564264297485352,0.5147826075553894,-11.150835990905762,-0.05040064826607704,-1.7759231328964233,-0.6856057047843933,-81.22,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 126.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
78.843,392,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,18.818893269578076,False,-1.161018967628479,0.21795891225337982,-11.269518852233887,-0.0037125563248991966,-1.8192459344863892,-0.7167433500289917,-79.43,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 141.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
78.994,393,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,18.67294084023419,False,-1.1549208164215088,-0.15191888809204102,-11.413366317749023,0.06251823902130127,-1.8453978300094604,-0.7063860297203064,-76.88,0.0,0.0,False,,,"{""telemetry"": 1.1, ""graph"": 91.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
79.215,394,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,18.536267014028745,False,-1.1358999013900757,-0.5477530360221863,-11.560673713684082,0.10211026668548584,-1.6618746519088745,-0.770003616809845,-73.66,0.0,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 112.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
79.412,395,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,18.399795504537906,False,-1.114408016204834,-0.8521213531494141,-11.716741561889648,0.11117865145206451,-1.4003793001174927,-0.8291138410568237,-70.37,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 109.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
79.616,396,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,18.252618540295366,False,-1.0927108526229858,-1.1037006378173828,-11.87656021118164,0.10586127638816833,-1.137526035308838,-0.816474974155426,-66.39,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 112.2}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
79.814,397,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,18.106042755783346,False,-1.0728380680084229,-1.3055241107940674,-12.030475616455078,0.09373320639133453,-0.9013863205909729,-0.7768515348434448,-61.73,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 110.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
80.031,398,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,17.968263010502767,False,-1.0540449619293213,-1.4788786172866821,-12.165023803710938,0.08214156329631805,-0.7370923161506653,-0.19253885746002197,-55.94,0.0,0.0,False,,,"{""telemetry"": 0.7, ""graph"": 127.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
80.206,399,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,17.9324280926934,False,-1.0400973558425903,-1.5989445447921753,-12.153580665588379,0.07618420571088791,-0.605422854423523,0.1518077403306961,-50.45,0.0,0.0,False,,,"{""telemetry"": 0.7, ""graph"": 102.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
80.429,400,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,17.970161108785053,False,-1.0228636264801025,-1.7105416059494019,-12.124622344970703,0.08458708971738815,-0.4161222279071808,0.10677674412727356,-42.93,0.0,0.0,False,,,"{""telemetry"": 0.7, ""graph"": 124.9}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
80.617,401,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,17.998655540063186,False,-1.0054246187210083,-1.7751573324203491,-12.108053207397461,0.09648386389017105,-0.27703720331192017,0.07405189424753189,-36.95,0.0,0.0,False,,,"{""telemetry"": 1.1, ""graph"": 111.9}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
80.814,402,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,18.017690365185032,False,-0.9873442053794861,-1.8202096223831177,-12.094385147094727,0.08673704415559769,-0.19226281344890594,0.0661756619811058,-33.87,0.0,0.0,False,,,"{""telemetry"": 1.3, ""graph"": 108.7}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
81.085,403,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,18.033661005070634,False,-0.9719882011413574,-1.8521384000778198,-12.082379341125488,0.0705273374915123,-0.13887357711791992,0.056834667921066284,-32.47,0.0,0.0,False,,,"{""telemetry"": 0.7, ""graph"": 179.9}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.006,3.95,0.804,False,0.003,1.61,0.804,True,0.0,6.7,0.804,False
81.29,404,slm,TOWNSIM_INI,1,deliberative,MANTENER_RUMBO,0,18.046693315833426,False,-0.9594526290893555,-1.876069188117981,-12.071913719177246,0.0545937605202198,-0.10149068385362625,0.04745237156748772,-31.82,0.0,0.0,False,,,"{""telemetry"": 1.2, ""graph"": 184.1}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.003,3.62,0.82,False,0.001,6.33,0.82,False,0.0,18.75,0.82,False
81.48,405,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,18.057393742095183,False,-0.9492197632789612,-1.894800066947937,-12.060298919677734,0.040848080068826675,-0.07373007386922836,0.07826615869998932,-31.05,0.0,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 174.8}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
81.627,406,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,18.07206301977994,False,-0.9422326683998108,-1.9071918725967407,-12.043150901794434,0.03134852275252342,-0.05437922105193138,0.12276916950941086,-26.28,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 121.0}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
81.834,407,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,18.093175023130573,False,-0.9365517497062683,-1.9168745279312134,-12.02444076538086,0.023212790489196777,-0.03892078250646591,0.0705188736319542,-9.1,0.0,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 128.0}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
82.009,408,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,18.10795062177201,False,-0.9330234527587891,-1.9227348566055298,-12.013471603393555,0.018254868686199188,-0.03003266267478466,0.05845877528190613,10.57,0.0,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 102.7}",True,3994.0,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 20.5m hacia Derecha (+107°)
- Altitud actual: 9.7m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=+0.0°, roll=+0.0°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras (edificios/paredes) -- sobrevolar""}",7,photo-20260903T160328.821Z.png;photo-20260903T160330.405Z.png;photo-20260903T160333.000Z.png;photo-20260903T160334.791Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
