t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,pitch_deg,roll_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
51.193,255,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.05086795872715,False,-1.3833657503128052,2.0087013244628906,-10.097698211669922,-0.0030908482149243355,-0.003767890390008688,0.0040172697044909,56.0,-0.04,-0.0,False,,,"{""telemetry"": 0.8, ""graph"": 98.7}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
51.401,256,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.051639560224228,False,-1.3839110136032104,2.0080366134643555,-10.096917152404785,-0.0022956286557018757,-0.0027977728750556707,0.003677730681374669,49.07,-0.03,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 105.2}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
51.582,257,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.052910922111394,False,-1.384281039237976,2.0075860023498535,-10.091572761535645,-0.001780910650268197,-0.002167104510590434,0.08053267002105713,46.13,-0.02,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 86.6}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
51.872,258,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.068558223320057,False,-1.384608268737793,2.007188558578491,-10.073898315429688,-0.0013111056759953499,-0.0015919632278382778,0.0770236924290657,44.7,-0.02,0.0,False,,,"{""telemetry"": 1.2, ""graph"": 176.5}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
52.091,259,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.083368977294533,False,-1.3848309516906738,2.006918430328369,-10.060297966003418,-0.0009884729515761137,-0.001198834739625454,0.06287872046232224,44.12,-0.01,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 195.5}",False,,,,,,,,,0.0,57.52,1.0,False,0.0,36.67,1.0,False,0.002,4.82,1.0,False
52.283,260,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.095760511841835,False,-1.385001301765442,2.006711959838867,-10.048171997070312,-0.0007448418182320893,-0.0009025019244290888,0.07796431332826614,43.66,-0.01,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 182.9}",False,,,,,,,,,0.001,6.83,0.841,False,0.0,56.45,0.841,False,0.0,70.29,0.841,False
52.41,261,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.110206333150373,False,-1.3851395845413208,2.0065464973449707,-10.033172607421875,-0.0005449942545965314,-0.0006373449577949941,0.051669247448444366,39.98,-0.01,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 110.2}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
52.59,262,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.120196002514664,False,-1.3852274417877197,2.0064480304718018,-10.022101402282715,-0.0004246252356097102,-0.00045250431867316365,0.1380835920572281,36.15,-0.01,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 89.2}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
52.808,263,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.150689517346617,False,-1.3853068351745605,2.006366729736328,-9.984935760498047,-0.00031133810989558697,-0.0003100740141235292,0.10071501135826111,45.18,-0.0,0.0,False,,,"{""telemetry"": 1.3, ""graph"": 107.1}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
52.991,264,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.170723209418792,False,-1.3853557109832764,2.0063188076019287,-9.974042892456055,-0.00023793918080627918,-0.00023102009436115623,0.04458990693092346,62.42,-0.0,-0.0,False,,,"{""telemetry"": 1.1, ""graph"": 89.4}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
53.193,265,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.17931583444367,False,-1.3853981494903564,2.0062785148620605,-9.965995788574219,-0.0001762033352861181,-0.00016971715376712382,0.03527063503861427,87.16,-0.0,-0.0,False,,,"{""telemetry"": 1.3, ""graph"": 90.7}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
53.39,266,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.186143491095077,False,-1.3854280710220337,2.006247043609619,-9.959665298461914,-0.00013143228716216981,-0.00012700952356681228,0.02893649972975254,113.59,-0.0,-0.0,False,,,"{""telemetry"": 2.9, ""graph"": 86.4}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
53.595,267,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.1916572392311,False,-1.3854515552520752,2.006227493286133,-9.954380989074707,-9.751688776304945e-05,-9.509915980743244e-05,0.02513943612575531,139.37,0.0,-0.0,False,,,"{""telemetry"": 1.2, ""graph"": 92.8}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
53.807,268,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.20040913965215,False,-1.3854684829711914,2.0062105655670166,-9.940244674682617,-7.193649798864499e-05,-7.089551945682615e-05,0.08909682184457779,153.83,0.0,-0.0,False,,,"{""telemetry"": 0.8, ""graph"": 104.7}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
54.006,269,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.21740017765476,False,-1.385481595993042,2.006194591522217,-9.923527717590332,-5.3514748287852854e-05,-5.3160318202571943e-05,0.07550401985645294,159.56,0.0,-0.0,False,,,"{""telemetry"": 0.9, ""graph"": 103.6}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
54.214,270,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.232226691749638,False,-1.3854893445968628,2.006179094314575,-9.910210609436035,-4.0221471863333136e-05,-4.013683428638615e-05,0.061546746641397476,162.06,0.0,-0.0,False,,,"{""telemetry"": 1.0, ""graph"": 111.4}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
54.471,271,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.24408434434972,False,-1.385497808456421,2.006178617477417,-9.898456573486328,-2.9484306651283987e-05,-2.951429814856965e-05,0.049305159598588943,163.26,0.0,-0.0,False,,,"{""telemetry"": 1.0, ""graph"": 167.8}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
54.677,272,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.253863727387767,False,-1.3855055570602417,2.006178617477417,-9.889744758605957,-2.2191321477293968e-05,-2.2245014406507835e-05,0.04035710543394089,163.73,0.0,-0.0,False,,,"{""telemetry"": 1.3, ""graph"": 173.2}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
54.883,273,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.261716446428412,False,-1.3855085372924805,2.006178617477417,-9.882701873779297,-1.6772983144619502e-05,-1.6810776287456974e-05,0.033239297568798065,163.95,0.0,-0.0,False,,,"{""telemetry"": 0.9, ""graph"": 178.7}",False,,,,,,,,,0.001,7.58,0.994,False,0.0,74.48,0.907,False,0.0,114.8,0.961,False
55.07,274,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,20.268233852758875,False,-1.3855085372924805,2.006178617477417,-9.875568389892578,-1.2815815352951176e-05,-1.2821810742025264e-05,0.07109688967466354,164.3,0.0,-0.0,False,,,"{""telemetry"": 0.7, ""graph"": 165.6}",False,,,,,,,,,0.0,42.62,0.643,False,0.0,23.28,0.643,False,0.003,4.68,0.643,False
55.198,275,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.281313255337498,False,-1.3855085372924805,2.006178617477417,-9.861349105834961,-9.606374987924937e-06,-9.617321666155476e-06,0.057792067527770996,168.27,0.0,-0.0,False,,,"{""telemetry"": 1.0, ""graph"": 93.6}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
55.405,276,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.29225214275397,False,-1.3855085372924805,2.006178617477417,-9.849246978759766,-7.1349081736116204e-06,-7.127208846213762e-06,0.08296843618154526,174.01,0.0,-0.0,False,,,"{""telemetry"": 0.7, ""graph"": 100.5}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
55.611,277,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,20.30808499556412,False,-1.3855085372924805,2.006178617477417,-9.832340240478516,-5.262335434963461e-06,-5.055073870607885e-06,0.07644310593605042,176.78,0.0,-0.0,False,,,"{""telemetry"": 0.9, ""graph"": 105.8}",True,3769.3,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.3m hacia Derecha (+45°)
- Altitud actual: 7.0m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-2.5°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""EVADIR_DERECHA"", ""rationale"": ""Hay una calle despejada en el rumbo derecho""}",4,photo-20260903T182139.201Z.png;photo-20260903T182141.790Z.png;photo-20260903T182144.178Z.png;photo-20260903T182146.761Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
