t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,pitch_deg,roll_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
26.706,133,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.593528879400253,False,2.364614963531494,3.190152883529663,-6.739220142364502,0.002658464713022113,0.07433240860700607,0.03275728225708008,150.84,0.25,0.63,False,,,"{""telemetry"": 1.5, ""graph"": 103.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
26.908,134,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.601631101916567,False,2.3648948669433594,3.2029378414154053,-6.733486175537109,0.0003895689733326435,0.053925007581710815,0.02697097137570381,156.6,0.16,0.48,False,,,"{""telemetry"": 1.6, ""graph"": 105.7}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.109,135,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.60808641507816,False,2.3648509979248047,3.2120614051818848,-6.728804588317871,-0.000689137727022171,0.03901727497577667,0.0223988089710474,162.04,0.1,0.36,False,,,"{""telemetry"": 0.7, ""graph"": 107.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.327,136,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.613277570008023,False,2.364645004272461,3.219142436981201,-6.7245774269104,-0.0011192894307896495,0.027236144989728928,0.018071625381708145,167.66,0.05,0.26,False,,,"{""telemetry"": 1.4, ""graph"": 124.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.541,137,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.617529269420764,False,2.3643970489501953,3.224012613296509,-6.72116231918335,-0.0011443569092079997,0.018995219841599464,0.014728226698935032,172.84,0.03,0.18,False,,,"{""telemetry"": 0.8, ""graph"": 139.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.715,138,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.62092749166018,False,2.3642079830169678,3.226868152618408,-6.7188825607299805,-0.0010257058311253786,0.014050265774130821,0.01283333357423544,176.98,0.01,0.14,False,,,"{""telemetry"": 0.9, ""graph"": 112.6}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
27.896,139,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.62371286735827,False,2.3640384674072266,3.2290422916412354,-6.7148590087890625,-0.0008563880110159516,0.010378031060099602,0.06855733692646027,-179.13,0.0,0.1,False,,,"{""telemetry"": 1.2, ""graph"": 93.4}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.113,140,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.63683108738592,False,2.363877058029175,3.2309141159057617,-6.697474002838135,-0.0006597700994461775,0.007387402001768351,0.07846290618181229,-176.82,0.0,0.07,False,,,"{""telemetry"": 0.9, ""graph"": 110.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.377,141,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,23.65212798998955,False,2.363764762878418,3.2321419715881348,-6.6837897300720215,-0.0005097180255688727,0.005505724810063839,0.06438390165567398,-175.9,0.0,0.05,False,,,"{""telemetry"": 0.8, ""graph"": 173.3}",False,,,,,,,,,0.009,2.27,0.964,True,0.0,19.98,0.964,False,0.0,28.7,0.964,False
28.537,142,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.66478497247569,False,2.3623616695404053,3.2330923080444336,-6.69044303894043,-0.04497678950428963,0.00016692865756340325,-0.4101715683937073,-175.22,-3.54,0.01,False,,,"{""telemetry"": 0.9, ""graph"": 133.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.727,143,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.592570204749457,False,2.3356058597564697,3.231602430343628,-6.823370933532715,-0.19730742275714874,-0.012628888711333275,-0.614112138748169,-172.07,-2.17,-0.13,False,,,"{""telemetry"": 0.8, ""graph"": 123.7}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
28.89,144,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.47135165897911,False,2.3017663955688477,3.2294225692749023,-6.87487268447876,-0.212716206908226,-0.013623986393213272,0.04265543445944786,-160.51,0.16,0.02,False,,,"{""telemetry"": 0.8, ""graph"": 86.5}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.114,145,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.480032992684315,False,2.2567975521087646,3.22664737701416,-6.8371686935424805,-0.18618784844875336,-0.0109755489975214,0.1847478449344635,-136.16,0.81,0.66,False,,,"{""telemetry"": 0.9, ""graph"": 109.6}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.308,146,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.511813248898655,False,2.22450590133667,3.224802017211914,-6.80495023727417,-0.15008871257305145,-0.008359985426068306,0.15132249891757965,-111.43,0.45,0.96,False,,,"{""telemetry"": 1.0, ""graph"": 103.2}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.508,147,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.53832010898604,False,2.198246955871582,3.2233517169952393,-6.7775559425354,-0.11633024364709854,-0.006415650248527527,0.1401977688074112,-88.98,0.03,0.9,False,,,"{""telemetry"": 0.8, ""graph"": 103.7}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.702,148,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.564174329653703,False,2.1783132553100586,3.222243070602417,-6.751707553863525,-0.08869016915559769,-0.004999950062483549,0.09389815479516983,-78.82,-0.1,0.71,False,,,"{""telemetry"": 0.9, ""graph"": 97.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
29.893,149,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.58086902391766,False,2.163400888442993,3.2213919162750244,-6.735774040222168,-0.06755214184522629,-0.003901059739291668,0.07430979609489441,-74.44,-0.12,0.54,False,,,"{""telemetry"": 1.3, ""graph"": 87.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.117,150,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.593857690672493,False,2.1507036685943604,3.220651149749756,-6.721225261688232,-0.049328528344631195,-0.002901290077716112,0.05917418748140335,-72.25,-0.1,0.4,False,,,"{""telemetry"": 0.8, ""graph"": 111.5}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.314,151,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.60450622028864,False,2.1420629024505615,3.220140218734741,-6.704461574554443,-0.03752344101667404,-0.0022334950044751167,0.15663006901741028,-70.11,-0.09,0.3,False,,,"{""telemetry"": 0.9, ""graph"": 108.1}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.511,152,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.629486663805586,False,2.1357052326202393,3.219757556915283,-6.681356430053711,-0.028062649071216583,-0.0017120339907705784,0.07091407477855682,-57.09,-0.12,0.2,False,,,"{""telemetry"": 0.7, ""graph"": 105.5}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.71,153,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.64338818863371,False,2.1308786869049072,3.2194573879241943,-6.669519901275635,-0.021037306636571884,-0.0013428890379145741,0.05252797156572342,-35.62,-0.14,0.11,False,,,"{""telemetry"": 1.1, ""graph"": 103.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
30.906,154,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.653117747963194,False,2.1273059844970703,3.2192223072052,-6.660251617431641,-0.015842869877815247,-0.001073147519491613,0.04288669303059578,-11.3,-0.13,0.03,False,,,"{""telemetry"": 0.9, ""graph"": 100.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.132,155,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.661265550056353,False,2.1243650913238525,3.2190167903900146,-6.6494574546813965,-0.011645407415926456,-0.0008406963315792382,0.07496464997529984,6.59,-0.1,-0.01,False,,,"{""telemetry"": 1.1, ""graph"": 122.1}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.377,156,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.674300646367282,False,2.1223628520965576,3.218869924545288,-6.6380839347839355,-0.008686918765306473,-0.0006524907075800002,0.025864651426672935,8.52,-0.07,-0.01,False,,,"{""telemetry"": 1.2, ""graph"": 169.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.524,157,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.68006740154283,False,2.1208691596984863,3.218756914138794,-6.6342034339904785,-0.006506664212793112,-0.0004954696050845087,0.016654876992106438,2.06,-0.06,0.0,False,,,"{""telemetry"": 1.0, ""graph"": 116.7}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.703,158,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.683193525649294,False,2.1198530197143555,3.218679666519165,-6.6314873695373535,-0.005027966573834419,-0.00038186798337846994,0.014159554615616798,-3.81,-0.04,0.01,False,,,"{""telemetry"": 0.9, ""graph"": 95.7}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
31.902,159,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.68720543387539,False,2.1189846992492676,3.2186131477355957,-6.622801303863525,-0.00380884506739676,-0.0002876569051295519,0.08557498455047607,-6.94,-0.03,0.01,False,,,"{""telemetry"": 1.1, ""graph"": 93.6}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.163,160,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.70351678303262,False,2.1183037757873535,3.218561887741089,-6.605592727661133,-0.002817621221765876,-0.0002119635755661875,0.0761689618229866,-8.32,-0.02,0.01,False,,,"{""telemetry"": 0.9, ""graph"": 155.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.391,161,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.71803876673053,False,2.11780047416687,3.2185254096984863,-6.591409206390381,-0.0020844859536737204,-0.0001562210964038968,0.061356835067272186,-8.92,-0.02,0.0,False,,,"{""telemetry"": 0.9, ""graph"": 183.0}",False,,,,,,,,,0.0,51.36,1.0,False,0.0,33.53,1.0,False,0.001,4.74,1.0,False
32.583,162,slm,TOWNSIM_INI,1,evasive,EVADIR_DERECHA,0,23.730019091865827,False,2.1174511909484863,3.2184953689575195,-6.579597473144531,-0.001583124976605177,-0.0001184091015602462,0.07894502580165863,-9.47,-0.01,0.0,False,,,"{""telemetry"": 0.8, ""graph"": 174.1}",False,,,,,,,,,0.003,3.71,1.0,False,0.0,27.76,1.0,False,0.0,39.86,1.0,False
32.717,163,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.744113388310243,False,2.11765718460083,3.2183749675750732,-6.573271751403809,0.022037364542484283,-0.004987078253179789,-0.19308698177337646,-13.13,-2.97,0.07,False,,,"{""telemetry"": 0.8, ""graph"": 108.6}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
32.978,164,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.69365510533965,False,2.139472007751465,3.213778257369995,-6.66262674331665,0.15893907845020294,-0.033201977610588074,-0.34137746691703796,-13.38,-1.75,0.05,False,,,"{""telemetry"": 0.9, ""graph"": 168.4}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.109,165,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.632565935824644,False,2.170529365539551,3.2072768211364746,-6.681942939758301,0.17200981080532074,-0.03620889410376549,0.1160321980714798,-2.0,0.29,0.03,False,,,"{""telemetry"": 1.6, ""graph"": 98.5}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.311,166,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.654764512347583,False,2.2032272815704346,3.200317144393921,-6.654813289642334,0.14989621937274933,-0.03228561580181122,0.1294049173593521,19.26,0.75,0.44,False,,,"{""telemetry"": 1.0, ""graph"": 101.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.513,167,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.681786491564772,False,2.2306361198425293,3.1943631172180176,-6.631053447723389,0.1188347116112709,-0.02599041536450386,0.10429928451776505,45.11,0.48,0.73,False,,,"{""telemetry"": 0.8, ""graph"": 102.2}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.709,168,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.70337594064048,False,2.2508459091186523,3.189936399459839,-6.612912178039551,0.09244654327630997,-0.02024230733513832,0.0853409618139267,71.16,0.08,0.73,False,,,"{""telemetry"": 0.9, ""graph"": 97.9}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
33.907,169,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.721125395985702,False,2.266888380050659,3.186436891555786,-6.596394062042236,0.07072087377309799,-0.015337296761572361,0.10658615827560425,93.05,-0.16,0.56,False,,,"{""telemetry"": 1.1, ""graph"": 95.1}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.099,170,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.744890577415937,False,2.2788617610931396,3.183854818344116,-6.569737911224365,0.054374810308218,-0.011656593531370163,0.13573451340198517,100.74,-0.18,0.42,False,,,"{""telemetry"": 0.9, ""graph"": 87.4}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.317,171,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.76648081401915,False,2.288764238357544,3.18174147605896,-6.555998802185059,0.03953828290104866,-0.008419238030910492,0.028449200093746185,95.97,-0.1,0.32,False,,,"{""telemetry"": 0.8, ""graph"": 104.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.518,172,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.772609146635286,False,2.2956578731536865,3.1802725791931152,-6.551121711730957,0.029545221477746964,-0.006304394919425249,0.02154712937772274,87.76,-0.04,0.25,False,,,"{""telemetry"": 1.2, ""graph"": 105.4}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.732,173,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.777521190599234,False,2.3010900020599365,3.179110288619995,-6.54149055480957,0.021916400641202927,-0.004702212754637003,0.08502499759197235,82.88,-0.02,0.19,False,,,"{""telemetry"": 0.9, ""graph"": 118.5}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
34.976,174,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.793462613535016,False,2.304765462875366,3.1783196926116943,-6.525669574737549,0.016604559496045113,-0.003578132949769497,0.07601083815097809,80.99,-0.01,0.14,False,,,"{""telemetry"": 1.6, ""graph"": 162.2}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.173,175,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,0,23.80835340675393,False,2.3073573112487793,3.177760601043701,-6.5133771896362305,0.012841478921473026,-0.0027748101856559515,0.06321822851896286,80.17,-0.0,0.11,False,,,"{""telemetry"": 0.8, ""graph"": 159.5}",False,,,,,,,,,0.0,27.21,0.94,False,0.0,16.51,0.94,False,0.004,3.37,0.94,False
35.331,176,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.82046755070047,False,2.3098502159118652,3.177799701690674,-6.512309551239014,0.013592020608484745,0.024214396253228188,-0.2887393534183502,79.58,-2.97,0.09,False,,,"{""telemetry"": 1.0, ""graph"": 117.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.57,177,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.749974126903332,False,2.3150646686553955,3.198392868041992,-6.616789817810059,0.03412488475441933,0.15116164088249207,-0.27249619364738464,78.33,-2.1,0.12,False,,,"{""telemetry"": 0.7, ""graph"": 156.4}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.72,178,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.71276967534235,False,2.3221960067749023,3.231055736541748,-6.611376762390137,0.035375211387872696,0.16648951172828674,0.1246936023235321,77.61,0.27,0.04,False,,,"{""telemetry"": 1.1, ""graph"": 105.6}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
35.96,179,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.741613035360675,False,2.3285610675811768,3.261415481567383,-6.588931083679199,0.0304318405687809,0.14664798974990845,0.1060134768486023,77.31,0.83,-0.0,False,,,"{""telemetry"": 0.8, ""graph"": 145.2}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.172,180,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.766273446085904,False,2.333963394165039,3.2875900268554688,-6.570042133331299,0.02416830323636532,0.11760639399290085,0.08566914498806,77.16,0.86,-0.01,False,,,"{""telemetry"": 1.1, ""graph"": 156.8}",False,,,,,,,,,0.003,27.02,0.195,False,0.002,12.07,0.2,False,0.001,42.55,0.2,False
36.385,181,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,0,23.786464270212832,False,2.3382389545440674,3.3084397315979004,-6.553964138031006,0.018570369109511375,0.09071682393550873,0.08250977843999863,77.41,0.72,-0.01,False,,,"{""telemetry"": 0.7, ""graph"": 170.3}",False,,,,,,,,,0.0,25.86,0.625,False,0.001,10.61,0.625,False,0.004,3.75,0.625,False
36.523,182,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.804166724129892,False,2.3416666984558105,3.325105905532837,-6.5470805168151855,0.017484715208411217,0.08666126430034637,-0.1773020625114441,81.29,-2.33,-0.05,False,,,"{""telemetry"": 1.0, ""graph"": 107.4}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.778,183,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.757279550316476,False,2.3476476669311523,3.356431245803833,-6.62369441986084,0.03698771819472313,0.19637683033943176,-0.10873667895793915,83.08,-1.6,-0.09,False,,,"{""telemetry"": 0.8, ""graph"": 161.6}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
36.909,184,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.740411390410195,False,2.354673385620117,3.3938369750976562,-6.611900806427002,0.03833426907658577,0.20447604358196259,0.10993507504463196,83.71,0.49,0.04,False,,,"{""telemetry"": 0.9, ""graph"": 92.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
37.192,185,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.76747000734281,False,2.3619842529296875,3.432849407196045,-6.59137487411499,0.03273653984069824,0.17473316192626953,0.08992735296487808,84.04,1.06,0.09,False,,,"{""telemetry"": 0.8, ""graph"": 175.5}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.002,False,0.0,,0.002,False,0.0,,0.002,False
37.401,186,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.790387273779103,False,2.368257761001587,3.466331720352173,-6.5740580558776855,0.025408389046788216,0.1355903297662735,0.07137476652860641,84.18,1.02,0.09,False,,,"{""telemetry"": 1.4, ""graph"": 183.3}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.143,False,0.0,,0.143,False,0.0,,0.143,False
37.577,187,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.808566253819727,False,2.3725101947784424,3.489025354385376,-6.561789035797119,0.01976795122027397,0.10546853393316269,0.05891670659184456,84.24,0.85,0.07,False,,,"{""telemetry"": 1.1, ""graph"": 158.7}",False,,,,,,,,,0.003,37.27,0.21,False,0.0,,0.048,False,0.0,,0.143,False
37.787,188,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.823433240940098,False,2.3758442401885986,3.5068163871765137,-6.550511360168457,0.015195292420685291,0.08105238527059555,0.07692283391952515,84.55,0.67,0.06,False,,,"{""telemetry"": 0.8, ""graph"": 169.3}",False,,,,,,,,,0.0,31.74,0.455,False,0.001,9.54,0.455,False,0.003,7.67,0.455,False
37.921,189,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.839864432361317,False,2.3785455226898193,3.5211713314056396,-6.536365985870361,0.011472810059785843,0.06051034852862358,0.05298001691699028,88.79,0.51,0.08,False,,,"{""telemetry"": 0.9, ""graph"": 103.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.125,190,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.851890818034335,False,2.380614757537842,3.5320091247558594,-6.525126934051514,0.008664542809128761,0.045160215348005295,0.08231259137392044,94.89,0.37,0.1,False,,,"{""telemetry"": 0.9, ""graph"": 106.8}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.328,191,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.868426730951104,False,2.3821496963500977,3.5399980545043945,-6.508352756500244,0.006476543378084898,0.0336870476603508,0.07610210031270981,97.88,0.27,0.09,False,,,"{""telemetry"": 0.8, ""graph"": 109.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.609,192,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.884441806216216,False,2.3833935260772705,3.5464673042297363,-6.493074417114258,0.004673371557146311,0.02432127110660076,0.06025359779596329,99.28,0.19,0.07,False,,,"{""telemetry"": 0.7, ""graph"": 190.0}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.777,193,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.897386600989,False,2.384089708328247,3.55009388923645,-6.4837870597839355,0.003659695852547884,0.019062088802456856,0.050606872886419296,99.74,0.15,0.06,False,,,"{""telemetry"": 1.0, ""graph"": 157.2}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
38.999,194,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,23.90769998079781,False,2.3847193717956543,3.553373336791992,-6.474722385406494,0.0027424776926636696,0.01429901085793972,0.04129601642489433,100.01,0.11,0.04,False,,,"{""telemetry"": 1.5, ""graph"": 178.5}",False,,,,,,,,,0.001,12.94,1.0,False,0.0,57.12,1.0,False,0.0,102.74,0.981,False
39.206,195,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,0,23.916190646737743,False,2.3852040767669678,3.555900812149048,-6.465241432189941,0.002049447502940893,0.010701445862650871,0.07650921493768692,100.53,0.08,0.03,False,,,"{""telemetry"": 0.9, ""graph"": 185.8}",False,,,,,,,,,0.0,30.69,0.756,False,0.0,20.41,0.756,False,0.004,2.49,0.756,True
39.332,196,slm,TOWNSIM_INI,1,deliberative,ESCANEO,0,23.929796554712322,False,2.385444164276123,3.5582356452941895,-6.458934783935547,-0.003907395526766777,0.03050205111503601,-0.1842031329870224,104.45,-2.9,-0.04,False,,,"{""telemetry"": 1.8, ""graph"": 110.6}",True,6133.0,True,True,False,,Fallback activado: timeout,3,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
39.742,197,slm,TOWNSIM_INI,1,deliberative,GANAR_ALTURA,0,23.88220941444686,False,2.3813834190368652,3.5780820846557617,-6.5323991775512695,-0.03187203034758568,0.14936372637748718,-0.1444506198167801,106.19,-2.17,-0.11,False,,,"{""telemetry"": 0.9, ""graph"": 159.2}",True,4151.2,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: SIN EVIDENCIA (confianza baja)
- CENTRO: SIN EVIDENCIA (confianza baja)
- DERECHA: SIN EVIDENCIA (confianza baja)

ATASCO: 1 ciclos sin progresar hacia el waypoint.
Escapes verticales ya intentados en este atasco: 0.
OBJETIVO Y ALTITUD:
- Meta (WP_0_ASCENSO): 23.8m hacia Derecha (+154°)
- Altitud actual: 6.5m (Cota maxima de escape: 30.0m)
- Inclinacion actual: pitch=-3.0°, roll=+0.1°.

INSTRUCCION:
Elegi la macro_action que mejor resuelva el atasco a partir del panorama mostrado.
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto citando el rumbo>""}","{""macro_action"": ""GANAR_ALTURA"", ""rationale"": ""Todos los rumbos muestran estructuras, lo que sugiere la posibilidad de sobrevolar para encontrar una salida.""}",4,photo-20260903T165516.483Z.png;photo-20260903T165518.271Z.png;photo-20260903T165520.470Z.png;photo-20260903T165523.272Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
